121	मत्-कर्म-परमः	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्म-", "सप्तमी-तत्पुरुषः,1.3"], ["1.3", "परमः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
122	मद्-अर्थं	[["1.1", "मद्-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "अर्थं", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
123	नाना-भावान्	[["1.1", "नाना-", "कर्मधारयः,1.2"], ["1.2", "भावान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
124	पृथग्-विधान्	[["1.1", "पृथग्-", "बहुव्रीहिः,1.2"], ["1.2", "विधान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
125	कार्य-अ-कार्य-व्यवस्थितौ	[["1.1", "कार्य-", "इतरेतर-द्वन्द्वः,1.3"], ["1.2", "अ-", "नञ्-तत्पुरुषः,1.3"], ["1.3", "कार्य-", "बहुव्रीहिः,1.4"], ["1.4", "व्यवस्थितौ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.4"]]
126	शास्त्र-विधान-उक्तम्	[["1.1", "शास्त्र-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "विधान-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "उक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
127	अ-नाशिनः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "नाशिनः", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
128	अ-प्रमेयस्य	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "प्रमेयस्य", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
129	अ-व्यक्त-आसक्त-चेतसाम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "व्यक्त-", "सप्तमी-तत्पुरुषः,1.3"], ["1.3", "आसक्त-", "बहुव्रीहिः,1.4"], ["1.4", "चेतसाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.4"]]
130	अ-व्यक्ता	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "व्यक्ता", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
131	अन्-आदिमत्	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "आदिमत्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
132	अ-सत्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सत्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
133	स्व-जनम्	[["1.1", "स्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "जनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
134	अ-जः	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "जः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
135	उग्र-रूपः	[["1.1", "उग्र-", "बहुव्रीहिः,1.2"], ["1.2", "रूपः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
136	देव-वर	[["1.1", "देव-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "वर", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
137	उभय-विभ्रष्टः	[["1.1", "उभय-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "विभ्रष्टः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
138	छिन्न-अभ्रम्	[["1.1", "छिन्न-", "कर्मधारयः,1.2"], ["1.2", "अभ्रम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
139	अ-प्रतिष्ठः	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "प्रतिष्ठः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
140	महान्-बाहो	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
141	वि-मूढः	[["1.1", "वि-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "मूढः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
142	अ-व्यक्तम्	[["1.1", "अ-", "नञ्‌-तत्पुरुषः,1.2"], ["1.2", "व्यक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
143	योग-ईश्वर	[["1.1", "योग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "ईश्वर", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
144	अ-व्ययम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "व्ययम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
145	अ-ज्ञानेन	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "ज्ञानेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
146	अन्य-देवताः	[["1.1", "अन्य-", "कर्मधारयः,1.2"], ["1.2", "देवताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
147	अ-विधि-पूर्वकम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "विधि-", "नञ्_तत्पुरुषः,1.3"], ["1.3", "पूर्वकम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
148	यज्ञ-तपसाम्	[["1.1", "यज्ञ-", "द्वन्द्वः,1.2"], ["1.2", "तपसाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
149	सर्व-लोक-महत्-ईश्वरम्	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "लोक-", "कर्मधारयः,1.3"], ["1.3", "महत्-", "षष्ठी-तत्पुरुषः,1.4"], ["1.4", "ईश्वरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
150	सर्व-भूतानाम्	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भूतानाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
151	अन्-अन्य-चेताः	[["1.1", "अन्-", "नञ्_तत्पुरुषः,1.3"], ["1.2", "अन्य-", "बहुव्रीहिः,1.3"], ["1.3", "चेताः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
152	नित्य-युक्तस्य	[["1.1", "नित्य-", "कर्मधारयः,1.2"], ["1.2", "युक्तस्य", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
153	आदि-देवः	[["1.1", "आदि-", "कर्मधारयः,1.2"], ["1.2", "देवः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
154	अन्-अन्त-रूप	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "अन्त-", "बहुव्रीहिः,1.3"], ["1.3", "रूप", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
155	अ-जः	[["1.1", "अ-", "उपपद_तत्पुरुषः,1.2"], ["1.2", "जः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
156	अ-व्यय-आत्मा	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "व्यय-", "बहुव्रीहिः,1.3"], ["1.3", "आत्मा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
157	आत्म-मायया	[["1.1", "आत्म-", "षष्ठी_तत्पुरुषः,1.2"], ["1.2", "मायया", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
158	सङ्ग-रहितम्	[["1.1", "सङ्ग-", "तृतीया_तत्पुरुषः,1.2"], ["1.2", "रहितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
159	अ-राग-द्वेषतः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "राग-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "द्वेषतः", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
160	अ-फल-प्रेप्सुना	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "फल-", "द्वितीया-तत्पुरुषः,1.3"], ["1.3", "प्रेप्सुना", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
161	किम्-आचारः	[["1.1", "किम्-", "बहुव्रीहिः,1.2"], ["1.2", "आचारः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
162	विधि-हीनम्	[["1.1", "विधि-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "हीनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
163	अ-सृष्ट-अन्नम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "सृष्ट-", "कर्मधारयः,1.3"], ["1.3", "अन्नम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
164	मन्त्र-हीनम्	[["1.1", "मन्त्र-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "हीनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
165	अ-दक्षिणम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "दक्षिणम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
166	श्रद्धा-विरहितम्	[["1.1", "श्रद्धा-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "विरहितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
167	मोह-कलिलम्	[["1.1", "मोह-", "कर्मधारयः,1.2"], ["1.2", "कलिलम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
168	दम्भ-अर्थम्	[["1.1", "दम्भ-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "अर्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
169	भरत-श्रेष्ठ	[["1.1", "भरत-", "कर्मधारयः,1.2"], ["1.2", "श्रेष्ठ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
170	स-चेताः	[["1.1", "स-", "बहुव्रीहिः,1.2"], ["1.2", "चेताः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
171	अन्त-गतम्	[["1.1", "अन्त-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "गतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
172	पुण्य-(भवति)	[["1.1", "पुण्य-", "बहुव्रीहिः,1.2"], ["1.1", "(भवति)", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.1"]]
173	द्वन्द्व-मोह-निर्मुक्ताः	[["1.1", "द्वन्द्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "मोह-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "निर्मुक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]
174	दृढ-व्रताः	[["1.1", "दृढ-", "बहुव्रीहिः,1.2"], ["1.2", "व्रताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
175	अ-परे	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "परे", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
176	नियत-आहाराः	[["1.1", "नियत-", "बहुव्रीहिः,1.2"], ["1.2", "आहाराः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
177	यज्ञ-विदः	[["1.1", "यज्ञ-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "विदः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
178	यज्ञ-क्षपित-कल्मषाः	[["1.1", "यज्ञ-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "क्षपित-", "बहुव्रीहिः,1.3"], ["1.3", "कल्मषाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]
